Risorsa;Tipologia Risorsa;Valuta;Codice ISO;Importo;Data Movimento;Passaggio Fondi;Annotazioni;CashFlow - Categoria;CashFlow - Dettaglio
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-321,96000;22/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-617,13000;15/05/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3648,71000;14/04/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1517,94000;17/11/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3788,72000;03/04/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1307,83000;12/05/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1263,33000;18/12/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4545,44000;26/04/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1897,66000;04/03/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3279,62000;09/06/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1345,17000;05/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-115,56000;19/01/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3199,34000;26/01/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2775,46000;14/11/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1918,06000;17/10/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2963,45000;23/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4268,09000;01/02/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;420,09000;13/04/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2018,41000;18/01/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-405,91000;26/01/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4126,63000;28/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1599,55000;02/10/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-351,77000;28/04/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;66,56000;19/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4558,33000;17/02/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2342,92000;11/03/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3249,35000;04/10/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-576,77000;30/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-195,15000;26/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2616,47000;26/03/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3144,47000;27/03/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2121,25000;13/01/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1956,37000;05/08/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2321,47000;27/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1851,68000;30/05/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1356,85000;13/10/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4523,36000;19/07/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;886,01000;31/01/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2876,92000;20/02/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2648,74000;17/07/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-765,29000;24/08/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2551,69000;13/06/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4544,06000;25/05/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2041,64000;24/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2883,07000;09/06/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1614,3000;15/02/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4928,19000;18/11/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-499,57000;13/12/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2527,98000;08/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2128,21000;13/06/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3226,52000;04/11/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1325,65000;26/02/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;449,37000;20/04/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2885,71000;07/12/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3499,46000;20/08/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4201,7000;24/04/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1286,78000;08/04/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;364,24000;22/08/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4241,49000;20/12/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1901,45000;28/04/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3137,15000;24/12/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1530,94000;04/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1405,04000;20/09/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1577,67000;07/04/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1678,68000;19/12/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1191,91000;30/11/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1645,9000;25/06/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2817,13000;15/11/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1122,19000;01/10/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2738,83000;07/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3834,17000;13/11/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;175,89000;15/03/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1967,28000;09/02/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4649,83000;17/02/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-112,65000;03/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4624,89000;25/06/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1500,51000;23/01/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3989,47000;26/02/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;598,35000;22/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3870,86000;31/01/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3010,43000;17/07/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-541,68000;13/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4678,37000;13/08/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3119,83000;07/01/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2221,68000;30/10/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3819,21000;18/03/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2449,31000;11/02/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2915,18000;10/04/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1520,92000;17/03/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1485,92000;16/01/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;802,53000;13/08/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1505,32000;18/09/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1439,87000;01/03/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1709,37000;24/10/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1531,06000;20/01/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1010,66000;04/06/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;160,81000;01/08/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1346,88000;22/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1727,92000;29/01/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3144,64000;03/07/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-900,64000;20/07/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1975,89000;10/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1249,77000;05/05/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;264,56000;20/11/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2003,05000;13/09/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2092,19000;27/11/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2045,84000;05/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4661,95000;02/01/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;299,79000;07/01/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4152,15000;22/06/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2596,41000;04/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2959,71000;10/06/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1089,3000;24/12/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-709,44000;18/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2565,49000;16/09/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4104,11000;29/12/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2389,94000;19/11/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3305,31000;05/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;754,07000;03/10/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3594,23000;11/04/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3882,92000;04/07/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1457,42000;12/01/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2574,000;09/10/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2232,24000;15/04/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4803,13000;08/11/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2543,93000;01/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4010,48000;18/09/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1705,22000;23/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3285,09000;22/01/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3897,17000;21/01/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2483,24000;02/03/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3297,07000;24/05/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3688,56000;27/05/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4737,6000;09/01/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3350,86000;13/08/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2784,16000;19/11/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1134,9000;26/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4514,07000;19/07/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3826,71000;23/09/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2100,08000;26/06/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4845,000;15/06/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2622,6000;09/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2325,78000;13/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3975,47000;17/12/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1464,6000;06/03/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2136,38000;13/05/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1681,47000;27/06/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-708,22000;16/09/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2240,67000;02/04/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4776,04000;24/01/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2864,21000;16/07/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-681,61000;26/09/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1135,48000;18/06/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-336,98000;27/08/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;204,95000;13/04/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;805,33000;27/02/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1947,44000;15/08/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4116,68000;31/03/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3278,98000;25/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2406,17000;28/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3457,33000;12/05/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1341,99000;03/10/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1700,8000;09/05/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4869,22000;26/08/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4353,15000;19/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1980,77000;24/08/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4082,48000;20/04/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4034,62000;02/09/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4042,67000;18/10/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1867,56000;29/07/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2494,55000;23/07/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1445,53000;04/08/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1425,9000;25/01/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4535,19000;12/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1140,01000;14/09/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;291,33000;30/08/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3203,23000;03/05/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1991,91000;09/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200,000;24/03/2022;No;Nessuna;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2818,77000;08/08/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4574,72000;04/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2487,04000;04/12/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4798,52000;13/11/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-500,74000;23/12/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-795,67000;12/02/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3060,59000;29/03/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-465,38000;24/09/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4419,15000;31/12/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1048,13000;09/07/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
